time_utc,sensor_index,name,dist_mi,bearing,pm25_a,pm25_b,pm25_avg
2025-10-20 13:00:00,220241,MCC08 OUT,11.4,162,4.9,5.1,5.0
2025-10-20 19:00:00,220241,MCC08 OUT,11.4,162,0.1,0.1,0.1
2025-10-20 17:00:00,220241,MCC08 OUT,11.4,162,0.1,0.1,0.1
2025-10-20 01:00:00,220241,MCC08 OUT,11.4,162,1.1,1.3,1.2
2025-10-20 14:00:00,220241,MCC08 OUT,11.4,162,3.2,3.3,3.25
2025-10-30 01:00:00,220241,MCC08 OUT,11.4,162,3.6,4.1,3.85
2025-10-30 05:00:00,220241,MCC08 OUT,11.4,162,6.5,6.8,6.65
2025-10-30 09:00:00,220241,MCC08 OUT,11.4,162,2.8,2.9,2.85
2025-10-30 20:00:00,220241,MCC08 OUT,11.4,162,0.8,0.8,0.8
2025-10-30 00:00:00,220241,MCC08 OUT,11.4,162,2.0,2.1,2.05
2025-10-30 03:00:00,220241,MCC08 OUT,11.4,162,9.7,10.1,9.9
2025-10-31 14:00:00,220241,MCC08 OUT,11.4,162,26.0,26.7,26.35
2025-10-31 22:00:00,220241,MCC08 OUT,11.4,162,4.9,5.1,5.0
2025-10-31 21:00:00,220241,MCC08 OUT,11.4,162,7.3,7.3,7.3
2025-10-31 15:00:00,220241,MCC08 OUT,11.4,162,24.3,24.5,24.4
2025-10-31 12:00:00,220241,MCC08 OUT,11.4,162,20.2,20.8,20.5
2025-11-01 15:00:00,220241,MCC08 OUT,11.4,162,10.1,11.0,10.55
2025-11-01 23:00:00,220241,MCC08 OUT,11.4,162,8.9,9.3,9.1
2025-11-01 21:00:00,220241,MCC08 OUT,11.4,162,7.4,8.0,7.7
2025-11-01 04:00:00,220241,MCC08 OUT,11.4,162,21.5,22.1,21.8
2025-11-01 00:00:00,220241,MCC08 OUT,11.4,162,15.8,16.4,16.1
2025-11-04 12:00:00,220241,MCC08 OUT,11.4,162,3.3,3.3,3.3
2025-11-04 10:00:00,220241,MCC08 OUT,11.4,162,2.9,2.8,2.85
2025-11-04 02:00:00,220241,MCC08 OUT,11.4,162,3.4,3.7,3.55
2025-11-04 15:00:00,220241,MCC08 OUT,11.4,162,11.9,12.8,12.35
2025-11-04 07:00:00,220241,MCC08 OUT,11.4,162,2.1,2.2,2.15
2025-11-05 08:00:00,220241,MCC08 OUT,11.4,162,7.9,8.4,8.15
2025-11-05 21:00:00,220241,MCC08 OUT,11.4,162,5.5,5.9,5.7
2025-11-05 20:00:00,220241,MCC08 OUT,11.4,162,13.9,15.0,14.45
2025-11-05 10:00:00,220241,MCC08 OUT,11.4,162,7.5,8.2,7.85
2025-11-03 03:00:00,220241,MCC08 OUT,11.4,162,6.4,6.7,6.55
2025-11-03 02:00:00,220241,MCC08 OUT,11.4,162,6.9,7.2,7.05
2025-11-03 11:00:00,220241,MCC08 OUT,11.4,162,7.3,7.9,7.6
2025-11-03 18:00:00,220241,MCC08 OUT,11.4,162,1.2,1.5,1.35
2025-11-03 19:00:00,220241,MCC08 OUT,11.4,162,0.9,0.9,0.9
2025-11-03 06:00:00,220241,MCC08 OUT,11.4,162,6.0,6.5,6.25
2025-11-03 12:00:00,220241,MCC08 OUT,11.4,162,9.0,9.3,9.15
2025-11-02 05:00:00,220241,MCC08 OUT,11.4,162,9.9,10.4,10.15
2025-11-02 10:00:00,220241,MCC08 OUT,11.4,162,17.2,17.7,17.45
2025-11-02 20:00:00,220241,MCC08 OUT,11.4,162,3.3,3.5,3.4
2025-11-02 17:00:00,220241,MCC08 OUT,11.4,162,9.8,10.2,10.0
2025-11-02 15:00:00,220241,MCC08 OUT,11.4,162,13.3,13.8,13.55
2025-11-02 21:00:00,220241,MCC08 OUT,11.4,162,3.0,3.2,3.1
2025-11-02 02:00:00,220241,MCC08 OUT,11.4,162,15.8,16.2,16.0
2025-10-29 21:00:00,220241,MCC08 OUT,11.4,162,1.9,2.1,2.0
2025-10-29 18:00:00,220241,MCC08 OUT,11.4,162,2.2,2.3,2.25
2025-10-29 11:00:00,220241,MCC08 OUT,11.4,162,3.7,3.6,3.65
2025-10-29 06:00:00,220241,MCC08 OUT,11.4,162,4.3,4.3,4.3
2025-10-29 10:00:00,220241,MCC08 OUT,11.4,162,2.6,2.6,2.6
2025-10-29 17:00:00,220241,MCC08 OUT,11.4,162,4.1,4.1,4.1
2025-10-29 04:00:00,220241,MCC08 OUT,11.4,162,5.3,5.6,5.45
2025-10-29 14:00:00,220241,MCC08 OUT,11.4,162,5.1,5.4,5.25
2025-10-29 05:00:00,220241,MCC08 OUT,11.4,162,6.5,6.7,6.6
2025-10-30 04:00:00,220241,MCC08 OUT,11.4,162,7.3,7.5,7.4
2025-10-30 22:00:00,220241,MCC08 OUT,11.4,162,1.3,1.2,1.25
2025-10-30 15:00:00,220241,MCC08 OUT,11.4,162,0.6,0.8,0.7
2025-10-31 04:00:00,220241,MCC08 OUT,11.4,162,15.5,16.0,15.75
2025-10-31 11:00:00,220241,MCC08 OUT,11.4,162,17.2,17.8,17.5
2025-10-31 23:00:00,220241,MCC08 OUT,11.4,162,12.6,12.5,12.55
2025-11-01 07:00:00,220241,MCC08 OUT,11.4,162,14.0,14.4,14.2
2025-11-01 19:00:00,220241,MCC08 OUT,11.4,162,6.2,6.6,6.4
2025-11-01 12:00:00,220241,MCC08 OUT,11.4,162,10.3,10.7,10.5
2025-11-01 06:00:00,220241,MCC08 OUT,11.4,162,15.2,15.4,15.3
2025-11-01 22:00:00,220241,MCC08 OUT,11.4,162,7.4,7.6,7.5
2025-11-04 11:00:00,220241,MCC08 OUT,11.4,162,3.1,3.2,3.15
2025-11-04 00:00:00,220241,MCC08 OUT,11.4,162,2.8,2.9,2.85
2025-11-04 20:00:00,220241,MCC08 OUT,11.4,162,1.0,1.2,1.1
2025-11-04 19:00:00,220241,MCC08 OUT,11.4,162,1.3,1.4,1.35
2025-11-04 05:00:00,220241,MCC08 OUT,11.4,162,3.3,3.5,3.4
2025-11-04 23:00:00,220241,MCC08 OUT,11.4,162,3.7,4.2,3.95
2025-11-04 17:00:00,220241,MCC08 OUT,11.4,162,2.9,3.0,2.95
2025-11-04 06:00:00,220241,MCC08 OUT,11.4,162,2.9,3.0,2.95
2025-11-04 21:00:00,220241,MCC08 OUT,11.4,162,1.5,1.7,1.6
2025-11-05 04:00:00,220241,MCC08 OUT,11.4,162,8.2,8.5,8.35
2025-11-05 15:00:00,220241,MCC08 OUT,11.4,162,14.4,15.1,14.75
2025-11-05 00:00:00,220241,MCC08 OUT,11.4,162,3.9,4.2,4.05
2025-11-05 09:00:00,220241,MCC08 OUT,11.4,162,7.9,8.5,8.2
2025-11-05 19:00:00,220241,MCC08 OUT,11.4,162,21.4,22.7,22.05
2025-11-05 03:00:00,220241,MCC08 OUT,11.4,162,7.8,8.2,8.0
2025-11-03 17:00:00,220241,MCC08 OUT,11.4,162,3.0,3.3,3.15
2025-11-03 04:00:00,220241,MCC08 OUT,11.4,162,4.9,5.2,5.05
2025-11-03 16:00:00,220241,MCC08 OUT,11.4,162,5.7,6.2,5.95
2025-11-03 07:00:00,220241,MCC08 OUT,11.4,162,6.9,7.1,7.0
2025-11-02 08:00:00,220241,MCC08 OUT,11.4,162,10.3,10.7,10.5
2025-11-02 23:00:00,220241,MCC08 OUT,11.4,162,3.3,3.5,3.4
2025-11-02 03:00:00,220241,MCC08 OUT,11.4,162,14.7,15.5,15.1
2025-11-02 19:00:00,220241,MCC08 OUT,11.4,162,3.1,3.2,3.15
2025-10-29 22:00:00,220241,MCC08 OUT,11.4,162,1.7,1.8,1.75
2025-10-29 12:00:00,220241,MCC08 OUT,11.4,162,4.8,5.0,4.9
2025-10-29 20:00:00,220241,MCC08 OUT,11.4,162,1.3,1.5,1.4
2025-10-29 23:00:00,220241,MCC08 OUT,11.4,162,1.6,1.8,1.7
2025-10-29 07:00:00,220241,MCC08 OUT,11.4,162,3.6,3.8,3.7
2025-10-29 08:00:00,220241,MCC08 OUT,11.4,162,2.8,2.9,2.85
2025-10-29 00:00:00,220241,MCC08 OUT,11.4,162,5.3,5.7,5.5
2025-10-30 16:00:00,220241,MCC08 OUT,11.4,162,0.5,0.5,0.5
2025-10-30 17:00:00,220241,MCC08 OUT,11.4,162,0.4,0.4,0.4
2025-10-30 12:00:00,220241,MCC08 OUT,11.4,162,1.1,1.3,1.2
2025-10-30 19:00:00,220241,MCC08 OUT,11.4,162,0.6,0.7,0.65
2025-10-30 14:00:00,220241,MCC08 OUT,11.4,162,1.0,1.1,1.05
2025-10-31 19:00:00,220241,MCC08 OUT,11.4,162,11.5,12.2,11.85
2025-10-31 03:00:00,220241,MCC08 OUT,11.4,162,9.8,10.2,10.0
2025-10-31 17:00:00,220241,MCC08 OUT,11.4,162,10.2,10.9,10.55
2025-10-31 18:00:00,220241,MCC08 OUT,11.4,162,8.3,8.8,8.55
2025-10-31 05:00:00,220241,MCC08 OUT,11.4,162,14.7,15.4,15.05
2025-10-31 07:00:00,220241,MCC08 OUT,11.4,162,14.1,14.5,14.3
2025-10-31 16:00:00,220241,MCC08 OUT,11.4,162,20.2,21.1,20.65
2025-10-31 20:00:00,220241,MCC08 OUT,11.4,162,10.8,11.6,11.2
2025-10-31 00:00:00,220241,MCC08 OUT,11.4,162,3.1,3.2,3.15
2025-10-31 13:00:00,220241,MCC08 OUT,11.4,162,25.8,26.0,25.9
2025-10-31 10:00:00,220241,MCC08 OUT,11.4,162,14.8,15.2,15.0
2025-10-31 08:00:00,220241,MCC08 OUT,11.4,162,19.9,20.2,20.05
2025-11-01 05:00:00,220241,MCC08 OUT,11.4,162,17.2,18.0,17.6
2025-11-01 18:00:00,220241,MCC08 OUT,11.4,162,7.2,7.7,7.45
2025-11-01 10:00:00,220241,MCC08 OUT,11.4,162,11.5,11.9,11.7
2025-11-01 13:00:00,220241,MCC08 OUT,11.4,162,11.6,12.1,11.85
2025-11-01 11:00:00,220241,MCC08 OUT,11.4,162,10.9,11.5,11.2
2025-11-01 17:00:00,220241,MCC08 OUT,11.4,162,8.0,8.3,8.15
2025-11-01 20:00:00,220241,MCC08 OUT,11.4,162,8.3,8.6,8.45
2025-11-01 03:00:00,220241,MCC08 OUT,11.4,162,18.7,19.1,18.9
2025-11-01 14:00:00,220241,MCC08 OUT,11.4,162,11.5,11.9,11.7
2025-11-04 04:00:00,220241,MCC08 OUT,11.4,162,3.9,4.0,3.95
2025-11-04 09:00:00,220241,MCC08 OUT,11.4,162,2.4,2.5,2.45
2025-11-04 18:00:00,220241,MCC08 OUT,11.4,162,1.8,1.9,1.85
2025-11-04 08:00:00,220241,MCC08 OUT,11.4,162,2.7,2.5,2.6
2025-11-04 03:00:00,220241,MCC08 OUT,11.4,162,4.2,4.1,4.15
2025-11-05 05:00:00,220241,MCC08 OUT,11.4,162,8.5,9.0,8.75
2025-11-05 14:00:00,220241,MCC08 OUT,11.4,162,12.1,12.8,12.45
2025-11-05 18:00:00,220241,MCC08 OUT,11.4,162,15.2,16.1,15.65
2025-11-05 17:00:00,220241,MCC08 OUT,11.4,162,19.2,20.5,19.85
2025-11-03 23:00:00,220241,MCC08 OUT,11.4,162,2.0,2.2,2.1
2025-11-03 21:00:00,220241,MCC08 OUT,11.4,162,0.2,0.3,0.25
2025-11-03 08:00:00,220241,MCC08 OUT,11.4,162,8.6,9.3,8.95
2025-11-03 00:00:00,220241,MCC08 OUT,11.4,162,5.1,5.3,5.2
2025-11-03 20:00:00,220241,MCC08 OUT,11.4,162,0.6,0.7,0.65
2025-11-03 10:00:00,220241,MCC08 OUT,11.4,162,8.5,8.9,8.7
2025-11-02 04:00:00,220241,MCC08 OUT,11.4,162,9.1,9.4,9.25
2025-11-02 18:00:00,220241,MCC08 OUT,11.4,162,5.1,5.5,5.3
2025-11-02 09:00:00,220241,MCC08 OUT,11.4,162,14.6,15.1,14.85
2025-11-02 13:00:00,220241,MCC08 OUT,11.4,162,23.0,23.8,23.4
2025-11-02 22:00:00,220241,MCC08 OUT,11.4,162,2.5,2.6,2.55
2025-10-29 01:00:00,220241,MCC08 OUT,11.4,162,3.1,3.3,3.2
2025-10-29 02:00:00,220241,MCC08 OUT,11.4,162,5.4,5.6,5.5
2025-10-29 09:00:00,220241,MCC08 OUT,11.4,162,2.7,2.7,2.7
2025-10-29 15:00:00,220241,MCC08 OUT,11.4,162,6.9,7.3,7.1
2025-10-29 19:00:00,220241,MCC08 OUT,11.4,162,1.8,2.0,1.9
2025-10-29 03:00:00,220241,MCC08 OUT,11.4,162,5.6,5.8,5.7
2025-10-29 13:00:00,220241,MCC08 OUT,11.4,162,5.3,5.3,5.3
2025-10-30 07:00:00,220241,MCC08 OUT,11.4,162,5.2,5.5,5.35
2025-10-30 10:00:00,220241,MCC08 OUT,11.4,162,2.6,2.7,2.65
2025-10-30 18:00:00,220241,MCC08 OUT,11.4,162,0.5,0.4,0.45
2025-10-30 23:00:00,220241,MCC08 OUT,11.4,162,1.5,1.5,1.5
2025-10-30 21:00:00,220241,MCC08 OUT,11.4,162,1.0,1.0,1.0
2025-10-30 11:00:00,220241,MCC08 OUT,11.4,162,1.6,1.7,1.65
2025-10-30 06:00:00,220241,MCC08 OUT,11.4,162,7.0,7.0,7.0
2025-10-30 13:00:00,220241,MCC08 OUT,11.4,162,1.0,1.1,1.05
2025-10-30 08:00:00,220241,MCC08 OUT,11.4,162,2.9,3.1,3.0
2025-10-30 02:00:00,220241,MCC08 OUT,11.4,162,6.5,6.9,6.7
2025-10-31 01:00:00,220241,MCC08 OUT,11.4,162,4.2,4.3,4.25
2025-10-31 02:00:00,220241,MCC08 OUT,11.4,162,5.1,5.3,5.2
2025-10-31 06:00:00,220241,MCC08 OUT,11.4,162,10.8,11.4,11.1
2025-10-31 09:00:00,220241,MCC08 OUT,11.4,162,13.5,13.7,13.6
2025-11-01 08:00:00,220241,MCC08 OUT,11.4,162,12.1,12.6,12.35
2025-11-01 16:00:00,220241,MCC08 OUT,11.4,162,8.2,9.5,8.85
2025-11-01 01:00:00,220241,MCC08 OUT,11.4,162,12.4,12.8,12.6
2025-11-01 09:00:00,220241,MCC08 OUT,11.4,162,12.4,13.0,12.7
2025-11-01 02:00:00,220241,MCC08 OUT,11.4,162,15.5,15.8,15.65
2025-11-04 13:00:00,220241,MCC08 OUT,11.4,162,4.7,4.8,4.75
2025-11-04 16:00:00,220241,MCC08 OUT,11.4,162,4.0,4.2,4.1
2025-11-04 14:00:00,220241,MCC08 OUT,11.4,162,6.4,6.6,6.5
2025-11-04 22:00:00,220241,MCC08 OUT,11.4,162,2.0,2.2,2.1
2025-11-04 01:00:00,220241,MCC08 OUT,11.4,162,2.8,2.8,2.8
2025-11-05 16:00:00,220241,MCC08 OUT,11.4,162,19.2,20.3,19.75
2025-11-05 22:00:00,220241,MCC08 OUT,11.4,162,3.7,3.9,3.8
2025-11-05 06:00:00,220241,MCC08 OUT,11.4,162,9.1,9.7,9.4
2025-11-05 02:00:00,220241,MCC08 OUT,11.4,162,4.9,5.1,5.0
2025-11-05 11:00:00,220241,MCC08 OUT,11.4,162,8.0,8.6,8.3
2025-11-05 13:00:00,220241,MCC08 OUT,11.4,162,10.3,11.0,10.65
2025-11-05 01:00:00,220241,MCC08 OUT,11.4,162,3.9,4.0,3.95
2025-11-05 23:00:00,220241,MCC08 OUT,11.4,162,1.3,1.4,1.35
2025-11-05 12:00:00,220241,MCC08 OUT,11.4,162,9.0,9.4,9.2
2025-11-05 07:00:00,220241,MCC08 OUT,11.4,162,7.8,8.4,8.1
2025-11-03 09:00:00,220241,MCC08 OUT,11.4,162,10.4,10.8,10.6
2025-11-03 22:00:00,220241,MCC08 OUT,11.4,162,0.5,0.7,0.6
2025-11-03 15:00:00,220241,MCC08 OUT,11.4,162,6.3,6.7,6.5
2025-11-03 01:00:00,220241,MCC08 OUT,11.4,162,6.8,7.3,7.05
2025-11-03 05:00:00,220241,MCC08 OUT,11.4,162,4.8,5.2,5.0
2025-11-03 13:00:00,220241,MCC08 OUT,11.4,162,8.9,9.5,9.2
2025-11-03 14:00:00,220241,MCC08 OUT,11.4,162,6.7,7.2,6.95
2025-11-02 07:00:00,220241,MCC08 OUT,11.4,162,9.2,9.5,9.35
2025-11-02 11:00:00,220241,MCC08 OUT,11.4,162,20.1,20.3,20.2
2025-11-02 01:00:00,220241,MCC08 OUT,11.4,162,12.5,13.1,12.8
2025-11-02 06:00:00,220241,MCC08 OUT,11.4,162,9.2,9.5,9.35
2025-11-02 00:00:00,220241,MCC08 OUT,11.4,162,12.5,13.0,12.75
2025-11-02 12:00:00,220241,MCC08 OUT,11.4,162,22.0,22.7,22.35
2025-11-02 14:00:00,220241,MCC08 OUT,11.4,162,15.2,15.6,15.4
2025-11-02 16:00:00,220241,MCC08 OUT,11.4,162,9.8,10.6,10.2
2025-10-14 22:00:00,220537,MCC07 OUT,10.4,164,3.2,2.9,3.05
2025-10-14 01:00:00,220537,MCC07 OUT,10.4,164,21.7,20.7,21.2
2025-10-14 09:00:00,220537,MCC07 OUT,10.4,164,38.6,36.9,37.75
2025-10-14 18:00:00,220537,MCC07 OUT,10.4,164,23.0,21.6,22.3
2025-10-14 21:00:00,220537,MCC07 OUT,10.4,164,6.7,6.4,6.55
2025-10-14 02:00:00,220537,MCC07 OUT,10.4,164,26.2,24.8,25.5
2025-10-14 07:00:00,220537,MCC07 OUT,10.4,164,35.6,33.9,34.75
2025-10-13 10:00:00,220537,MCC07 OUT,10.4,164,11.9,10.8,11.35
2025-10-13 09:00:00,220537,MCC07 OUT,10.4,164,11.4,10.1,10.75
2025-10-13 04:00:00,220537,MCC07 OUT,10.4,164,9.0,8.1,8.55
2025-10-13 18:00:00,220537,MCC07 OUT,10.4,164,7.0,6.6,6.8
2025-10-12 23:00:00,220537,MCC07 OUT,10.4,164,3.5,3.2,3.35
2025-10-14 13:00:00,220537,MCC07 OUT,10.4,164,22.3,20.9,21.6
2025-10-14 03:00:00,220537,MCC07 OUT,10.4,164,19.0,17.9,18.45
2025-10-14 04:00:00,220537,MCC07 OUT,10.4,164,23.9,21.9,22.9
2025-10-14 15:00:00,220537,MCC07 OUT,10.4,164,24.7,22.8,23.75
2025-10-14 14:00:00,220537,MCC07 OUT,10.4,164,26.3,24.7,25.5
2025-10-14 11:00:00,220537,MCC07 OUT,10.4,164,35.8,34.3,35.05
2025-10-14 10:00:00,220537,MCC07 OUT,10.4,164,40.6,39.0,39.8
2025-10-14 17:00:00,220537,MCC07 OUT,10.4,164,13.5,12.8,13.15
2025-10-13 00:00:00,220537,MCC07 OUT,10.4,164,3.5,3.3,3.4
2025-10-13 12:00:00,220537,MCC07 OUT,10.4,164,12.5,11.2,11.85
2025-10-13 01:00:00,220537,MCC07 OUT,10.4,164,6.2,5.8,6.0
2025-10-13 03:00:00,220537,MCC07 OUT,10.4,164,9.0,8.3,8.65
2025-10-13 05:00:00,220537,MCC07 OUT,10.4,164,9.1,8.5,8.8
2025-10-13 21:00:00,220537,MCC07 OUT,10.4,164,7.8,7.1,7.45
2025-10-13 16:00:00,220537,MCC07 OUT,10.4,164,8.5,8.2,8.35
2025-10-12 22:00:00,220537,MCC07 OUT,10.4,164,3.8,3.7,3.75
2025-10-14 00:00:00,220537,MCC07 OUT,10.4,164,19.6,18.3,18.95
2025-10-14 12:00:00,220537,MCC07 OUT,10.4,164,26.9,25.3,26.1
2025-10-14 05:00:00,220537,MCC07 OUT,10.4,164,28.5,27.0,27.75
2025-10-14 19:00:00,220537,MCC07 OUT,10.4,164,20.0,18.8,19.4
2025-10-13 13:00:00,220537,MCC07 OUT,10.4,164,13.2,12.3,12.75
2025-10-13 17:00:00,220537,MCC07 OUT,10.4,164,7.9,7.7,7.8
2025-10-13 02:00:00,220537,MCC07 OUT,10.4,164,8.6,7.9,8.25
2025-10-13 11:00:00,220537,MCC07 OUT,10.4,164,11.9,11.0,11.45
2025-10-13 22:00:00,220537,MCC07 OUT,10.4,164,10.6,10.0,10.3
2025-10-13 07:00:00,220537,MCC07 OUT,10.4,164,12.5,11.5,12.0
2025-10-13 23:00:00,220537,MCC07 OUT,10.4,164,12.0,11.5,11.75
2025-10-12 21:00:00,220537,MCC07 OUT,10.4,164,4.5,4.0,4.25
2025-10-14 06:00:00,220537,MCC07 OUT,10.4,164,28.4,27.1,27.75
2025-10-14 23:00:00,220537,MCC07 OUT,10.4,164,2.9,2.5,2.7
2025-10-14 20:00:00,220537,MCC07 OUT,10.4,164,11.9,11.4,11.65
2025-10-14 08:00:00,220537,MCC07 OUT,10.4,164,38.6,37.2,37.9
2025-10-14 16:00:00,220537,MCC07 OUT,10.4,164,21.8,20.8,21.3
2025-10-13 15:00:00,220537,MCC07 OUT,10.4,164,12.4,11.6,12.0
2025-10-13 06:00:00,220537,MCC07 OUT,10.4,164,10.5,9.8,10.15
2025-10-13 08:00:00,220537,MCC07 OUT,10.4,164,12.7,11.5,12.1
2025-10-13 20:00:00,220537,MCC07 OUT,10.4,164,7.6,7.0,7.3
2025-10-13 19:00:00,220537,MCC07 OUT,10.4,164,6.8,6.6,6.7
2025-10-13 14:00:00,220537,MCC07 OUT,10.4,164,12.9,11.9,12.4
2025-10-28 03:00:00,220537,MCC07 OUT,10.4,164,6.0,5.2,5.6
2025-10-28 16:00:00,220537,MCC07 OUT,10.4,164,7.2,6.6,6.9
2025-10-28 20:00:00,220537,MCC07 OUT,10.4,164,5.9,5.4,5.65
2025-10-28 23:00:00,220537,MCC07 OUT,10.4,164,5.1,4.6,4.85
2025-10-28 21:00:00,220537,MCC07 OUT,10.4,164,5.9,5.3,5.6
2025-10-15 11:00:00,220537,MCC07 OUT,10.4,164,5.1,4.5,4.8
2025-10-15 01:00:00,220537,MCC07 OUT,10.4,164,0.0,0.0,0.0
2025-10-15 04:00:00,220537,MCC07 OUT,10.4,164,0.3,0.2,0.25
2025-10-15 20:00:00,220537,MCC07 OUT,10.4,164,14.1,12.7,13.4
2025-10-15 13:00:00,220537,MCC07 OUT,10.4,164,3.7,3.3,3.5
2025-10-19 22:00:00,220537,MCC07 OUT,10.4,164,1.2,1.1,1.15
2025-10-19 01:00:00,220537,MCC07 OUT,10.4,164,12.6,11.5,12.05
2025-10-19 04:00:00,220537,MCC07 OUT,10.4,164,7.4,6.6,7.0
2025-10-19 05:00:00,220537,MCC07 OUT,10.4,164,8.2,7.4,7.8
2025-10-19 15:00:00,220537,MCC07 OUT,10.4,164,5.5,4.6,5.05
2025-10-19 18:00:00,220537,MCC07 OUT,10.4,164,4.9,4.1,4.5
2025-10-16 06:00:00,220537,MCC07 OUT,10.4,164,3.9,3.6,3.75
2025-10-16 15:00:00,220537,MCC07 OUT,10.4,164,1.7,1.3,1.5
2025-10-16 13:00:00,220537,MCC07 OUT,10.4,164,6.8,6.3,6.55
2025-10-18 13:00:00,220537,MCC07 OUT,10.4,164,17.4,16.5,16.95
2025-10-18 18:00:00,220537,MCC07 OUT,10.4,164,21.8,21.4,21.6
2025-10-18 08:00:00,220537,MCC07 OUT,10.4,164,8.5,8.0,8.25
2025-10-18 02:00:00,220537,MCC07 OUT,10.4,164,2.1,2.0,2.05
2025-10-17 17:00:00,220537,MCC07 OUT,10.4,164,2.7,2.5,2.6
2025-10-17 18:00:00,220537,MCC07 OUT,10.4,164,3.1,2.8,2.95
2025-10-17 03:00:00,220537,MCC07 OUT,10.4,164,4.1,3.6,3.85
2025-10-17 05:00:00,220537,MCC07 OUT,10.4,164,1.1,0.9,1.0
2025-10-17 12:00:00,220537,MCC07 OUT,10.4,164,4.6,4.2,4.4
2025-10-17 09:00:00,220537,MCC07 OUT,10.4,164,1.7,1.5,1.6
2025-10-23 10:00:00,220537,MCC07 OUT,10.4,164,2.0,1.7,1.85
2025-10-23 05:00:00,220537,MCC07 OUT,10.4,164,0.2,0.2,0.2
2025-10-23 06:00:00,220537,MCC07 OUT,10.4,164,1.2,1.1,1.15
2025-10-21 11:00:00,220537,MCC07 OUT,10.4,164,3.4,3.0,3.2
2025-10-21 07:00:00,220537,MCC07 OUT,10.4,164,2.1,1.8,1.95
2025-10-21 00:00:00,220537,MCC07 OUT,10.4,164,0.8,0.6,0.7
2025-10-22 13:00:00,220537,MCC07 OUT,10.4,164,0.8,0.5,0.65
2025-10-22 19:00:00,220537,MCC07 OUT,10.4,164,0.6,0.4,0.5
2025-10-22 15:00:00,220537,MCC07 OUT,10.4,164,0.9,0.7,0.8
2025-10-22 09:00:00,220537,MCC07 OUT,10.4,164,0.1,0.0,0.05
2025-10-22 00:00:00,220537,MCC07 OUT,10.4,164,0.9,0.6,0.75
2025-10-22 12:00:00,220537,MCC07 OUT,10.4,164,0.4,0.4,0.4
2025-10-26 13:00:00,220537,MCC07 OUT,10.4,164,15.6,14.8,15.2
2025-10-26 12:00:00,220537,MCC07 OUT,10.4,164,18.5,18.1,18.3
2025-10-26 16:00:00,220537,MCC07 OUT,10.4,164,9.4,8.5,8.95
2025-10-27 00:00:00,220537,MCC07 OUT,10.4,164,5.8,5.4,5.6
2025-10-27 22:00:00,220537,MCC07 OUT,10.4,164,3.2,2.9,3.05
2025-10-27 09:00:00,220537,MCC07 OUT,10.4,164,14.1,13.0,13.55
2025-10-27 13:00:00,220537,MCC07 OUT,10.4,164,8.3,7.5,7.9
2025-10-27 16:00:00,220537,MCC07 OUT,10.4,164,2.4,2.1,2.25
2025-10-27 20:00:00,220537,MCC07 OUT,10.4,164,5.0,4.6,4.8
2025-10-27 04:00:00,220537,MCC07 OUT,10.4,164,8.4,7.8,8.1
2025-10-25 09:00:00,220537,MCC07 OUT,10.4,164,6.5,6.7,6.6
2025-10-25 02:00:00,220537,MCC07 OUT,10.4,164,7.3,6.9,7.1
2025-10-25 12:00:00,220537,MCC07 OUT,10.4,164,6.7,6.7,6.7
2025-10-25 04:00:00,220537,MCC07 OUT,10.4,164,12.7,12.0,12.35
2025-10-24 03:00:00,220537,MCC07 OUT,10.4,164,5.5,4.9,5.2
2025-10-24 12:00:00,220537,MCC07 OUT,10.4,164,6.9,6.8,6.85
2025-10-24 21:00:00,220537,MCC07 OUT,10.4,164,2.1,1.8,1.95
2025-10-24 22:00:00,220537,MCC07 OUT,10.4,164,2.2,1.8,2.0
2025-10-24 16:00:00,220537,MCC07 OUT,10.4,164,2.4,2.0,2.2
2025-10-20 16:00:00,220537,MCC07 OUT,10.4,164,0.2,0.2,0.2
2025-10-20 09:00:00,220537,MCC07 OUT,10.4,164,1.8,1.5,1.65
2025-10-20 21:00:00,220537,MCC07 OUT,10.4,164,0.3,0.2,0.25
2025-10-20 03:00:00,220537,MCC07 OUT,10.4,164,5.1,4.6,4.85
2025-10-20 00:00:00,220537,MCC07 OUT,10.4,164,1.7,1.6,1.65
2025-10-20 02:00:00,220537,MCC07 OUT,10.4,164,1.8,1.5,1.65
2025-10-20 20:00:00,220537,MCC07 OUT,10.4,164,0.2,0.1,0.15
2025-10-28 02:00:00,220537,MCC07 OUT,10.4,164,3.7,3.2,3.45
2025-10-28 11:00:00,220537,MCC07 OUT,10.4,164,5.9,5.4,5.65
2025-10-28 01:00:00,220537,MCC07 OUT,10.4,164,2.6,2.2,2.4
2025-10-28 22:00:00,220537,MCC07 OUT,10.4,164,5.0,4.7,4.85
2025-10-15 03:00:00,220537,MCC07 OUT,10.4,164,0.3,0.2,0.25
2025-10-15 23:00:00,220537,MCC07 OUT,10.4,164,11.2,10.3,10.75
2025-10-15 08:00:00,220537,MCC07 OUT,10.4,164,0.9,0.8,0.85
2025-10-15 09:00:00,220537,MCC07 OUT,10.4,164,2.8,2.4,2.6
2025-10-15 22:00:00,220537,MCC07 OUT,10.4,164,14.4,13.1,13.75
2025-10-15 14:00:00,220537,MCC07 OUT,10.4,164,6.1,5.4,5.75
